relation_id,source,target,source_id,target_id,head_id,tail_id,head,tail,head_name,tail_name,head_type,tail_type,relation_type,relation_label,confidence,doc_id,chunk_id,source_name,source_file,evidence_text,extraction_method,expert_status,review_status
REL_EQ_000233,tech_eq_011,evidence_eq_012,tech_eq_011,evidence_eq_012,tech_eq_011,evidence_eq_012,分布式AI地震预警,证据片段012,分布式AI地震预警,证据片段012,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.75,EQ_DOC_007,CHK_EQ_000019,分布式AI地震预警,地震灾害数据收集与整理.docx,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时窗下，为了避免中央服务器出现灾难性的网络拥堵或单点物理瘫痪，防灾AI架构必须采取“云-边-端”协同决策模式 [71, 72]。 ",规则抽取,待复核,待复核
REL_EQ_000234,tech_eq_011,evidence_eq_013,tech_eq_011,evidence_eq_013,tech_eq_011,evidence_eq_013,分布式AI地震预警,证据片段013,分布式AI地震预警,证据片段013,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_007,CHK_EQ_000019,分布式AI地震预警,地震灾害数据收集与整理.docx,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时...",规则抽取,待复核,待复核
REL_EQ_000235,tech_eq_011,evidence_eq_014,tech_eq_011,evidence_eq_014,tech_eq_011,evidence_eq_014,分布式AI地震预警,证据片段014,分布式AI地震预警,证据片段014,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_007,CHK_EQ_000019,分布式AI地震预警,地震灾害数据收集与整理.docx,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时...",规则抽取,待复核,待复核
REL_EQ_000236,tech_eq_011,evidence_eq_015,tech_eq_011,evidence_eq_015,tech_eq_011,evidence_eq_015,分布式AI地震预警,证据片段015,分布式AI地震预警,证据片段015,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_007,CHK_EQ_000019,分布式AI地震预警,地震灾害数据收集与整理.docx,"## 七、 分布式AI地震预警系统、边缘计算与众包传感器网络 传统的地震早期预警系统（EEW）虽然在减轻次生灾害方面发挥了巨大作用，但在处理超大规模传感器数据流（如来自数以万计众包手机或极高密度的窄带无线传感网络 WSN）时，仍然面临系统算力和Telemetry延迟的瓶颈 [69, 70, 71]。在极短响应时...",规则抽取,待复核,待复核
REL_EQ_000237,tech_eq_004,evidence_eq_016,tech_eq_004,evidence_eq_016,tech_eq_004,evidence_eq_016,地震风险时空预测,证据片段016,地震风险时空预测,证据片段016,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_008,CHK_EQ_000024,工程损失评估系统,地震灾害数据收集与整理.docx,"这些先进的计算工具表明，现代地震风险评估已呈现出显著的高精度（Site-specific）发展趋势 [25, 67]。过去，Hazus 常常使用区域性的普查区数据（Census Tract）来近似模拟平均建筑属性 [26, 67]。但现代 AI 防灾系统可以基于超高清街景、LiDAR 激光雷达扫描及建筑物三维模型，为每一栋建筑...",规则抽取,待复核,待复核
REL_EQ_000238,tech_eq_004,evidence_eq_017,tech_eq_004,evidence_eq_017,tech_eq_004,evidence_eq_017,地震风险时空预测,证据片段017,地震风险时空预测,证据片段017,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_002,CHK_EQ_000004,全球典型地震事件参数,地震灾害数据收集与整理.docx,"...决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点",规则抽取,待复核,待复核
REL_EQ_000239,data_eq_004,evidence_eq_018,data_eq_004,evidence_eq_018,data_eq_004,evidence_eq_018,ShakeMap,证据片段018,ShakeMap,证据片段018,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源调度决策 [26, 27, 28]。 PAGER 系统在发震后数分",规则抽取,待复核,待复核
REL_EQ_000240,data_eq_004,evidence_eq_019,data_eq_004,evidence_eq_019,data_eq_004,evidence_eq_019,ShakeMap,证据片段019,ShakeMap,证据片段019,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源调度决策 [26, 27, 28]。 PAGER 系统在发震后数分",规则抽取,待复核,待复核
REL_EQ_000241,data_eq_004,evidence_eq_020,data_eq_004,evidence_eq_020,data_eq_004,evidence_eq_020,ShakeMap,证据片段020,ShakeMap,证据片段020,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",规则抽取,待复核,待复核
REL_EQ_000242,data_eq_004,evidence_eq_021,data_eq_004,evidence_eq_021,data_eq_004,evidence_eq_021,ShakeMap,证据片段021,ShakeMap,证据片段021,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",规则抽取,待复核,待复核
REL_EQ_000243,data_eq_004,evidence_eq_022,data_eq_004,evidence_eq_022,data_eq_004,evidence_eq_022,ShakeMap,证据片段022,ShakeMap,证据片段022,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源调度决策 [26, 27, 28]。 PAGER 系统在发震后数分",规则抽取,待复核,待复核
REL_EQ_000244,data_eq_004,evidence_eq_023,data_eq_004,evidence_eq_023,data_eq_004,evidence_eq_023,ShakeMap,证据片段023,ShakeMap,证据片段023,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"..., 33, 34] | 2021年海地大震数据值 [20, 21] | | --- | --- | --- | --- | --- | | ShakeMap 最大实测PGA | () [2] | 超出 范围 [10, 35] | - （由于 Kathmandu 盆地厚软沉积层放大，长周期波突出） [16] | [20] | | 最大修正麦加利烈度 (MMI) | MMI IX - XI (极度暴烈震动) [2, 5] | MMI ",规则抽取,待复核,待复核
REL_EQ_000245,data_eq_004,evidence_eq_024,data_eq_004,evidence_eq_024,data_eq_004,evidence_eq_024,ShakeMap,证据片段024,ShakeMap,证据片段024,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"..., 33, 34] | 2021年海地大震数据值 [20, 21] | | --- | --- | --- | --- | --- | | ShakeMap 最大实测PGA | () [2] | 超出 范围 [10, 35] | - （由于 Kathmandu 盆地厚软沉积层放大，长周期波突出） [16] | [20] | | 最大修正麦加利烈度 (MMI) | MMI IX - XI (极度暴烈震动) [2, 5] | MMI ",规则抽取,待复核,待复核
REL_EQ_000246,data_eq_004,evidence_eq_025,data_eq_004,evidence_eq_025,data_eq_004,evidence_eq_025,ShakeMap,证据片段025,ShakeMap,证据片段025,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"..., 33, 34] | 2021年海地大震数据值 [20, 21] | | --- | --- | --- | --- | --- | | ShakeMap 最大实测PGA | () [2] | 超出 范围 [10, 35] | - （由于 Kathmandu 盆地厚软沉积层放大，长周期波突出） [16] | [20] | | 最大修正麦加利烈度 (MMI) | MMI IX - XI (极度暴烈震动) [2, 5] | MMI ",规则抽取,待复核,待复核
REL_EQ_000247,data_eq_005,evidence_eq_026,data_eq_005,evidence_eq_026,data_eq_005,evidence_eq_026,PAGER,证据片段026,PAGER,证据片段026,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",规则抽取,待复核,待复核
REL_EQ_000248,data_eq_005,evidence_eq_027,data_eq_005,evidence_eq_027,data_eq_005,evidence_eq_027,PAGER,证据片段027,PAGER,证据片段027,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",规则抽取,待复核,待复核
REL_EQ_000249,data_eq_005,evidence_eq_028,data_eq_005,evidence_eq_028,data_eq_005,evidence_eq_028,PAGER,证据片段028,PAGER,证据片段028,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes...",规则抽取,待复核,待复核
REL_EQ_000250,data_eq_005,evidence_eq_029,data_eq_005,evidence_eq_029,data_eq_005,evidence_eq_029,PAGER,证据片段029,PAGER,证据片段029,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",规则抽取,待复核,待复核
REL_EQ_000251,data_eq_005,evidence_eq_030,data_eq_005,evidence_eq_030,data_eq_005,evidence_eq_030,PAGER,证据片段030,PAGER,证据片段030,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...MMI X (毁灭性强烈震动) [9] | MMI IX - X [3, 33] | MMI VIII (严重破坏烈度) [20] | | PAGER 经济损失警报级别 | 红色警报（经济损失极可能达到数亿美元，占日本国内生产总值的1%以下） [29] | 红色警报（经济损失数额极其巨大，破坏性极广） [9] | 红色警报（预估经济损失达到数十亿美元，约占尼泊尔国内生产总值的50%） [16] | 红色警报（预估损失巨大，占其GD",规则抽取,待复核,待复核
REL_EQ_000252,data_eq_005,evidence_eq_031,data_eq_005,evidence_eq_031,data_eq_005,evidence_eq_031,PAGER,证据片段031,PAGER,证据片段031,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",规则抽取,待复核,待复核
REL_EQ_000253,data_eq_004,evidence_eq_032,data_eq_004,evidence_eq_032,data_eq_004,evidence_eq_032,ShakeMap,证据片段032,ShakeMap,证据片段032,Dataset,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.9,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"| 评估指标与评估报告产品类型 | 2024年能登半岛地震数据值 [2, 4, 5, 29] | 2023年土耳其双震（主震）数据值 [9, 10, 31, 32] | 2015年尼泊尔大震数据值 [16, 17, 33, 34] | 2021年海地大震数据值 [20, 21] | | --- | --- | --- | --- | --- | | ShakeMap 最大实测PGA | () [2] | 超出 范围 [10, 35] |",规则抽取,待复核,待复核
REL_EQ_000254,tech_eq_005,evidence_eq_033,tech_eq_005,evidence_eq_033,tech_eq_005,evidence_eq_033,震后灾情快速评估,证据片段033,震后灾情快速评估,证据片段033,AITech,Evidence,SUPPORTED_BY,SUPPORTED_BY（证据支持）,0.6,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for...",规则抽取,待复核,待复核
